,app_name,run_id,hostname,device_group,sensor,unit,magnitude,timestep,value
159,transformer,764751,a0701.nhr.fau.de,cpu,CPU_USAGE,%,1.0,159.73758,2.5
160,transformer,764751,a0701.nhr.fau.de,cpu,CPU_USAGE,%,1.0,160.74382,2.6
161,transformer,764751,a0701.nhr.fau.de,cpu,CPU_USAGE,%,1.0,161.74796,2.7
162,transformer,764751,a0701.nhr.fau.de,cpu,CPU_USAGE,%,1.0,162.75264,2.5
163,transformer,764751,a0701.nhr.fau.de,cpu,CPU_USAGE,%,1.0,163.75696,2.6
164,transformer,764751,a0701.nhr.fau.de,cpu,CPU_USAGE,%,1.0,164.76103,2.5
165,transformer,764751,a0701.nhr.fau.de,cpu,CPU_USAGE,%,1.0,165.76567,2.8
166,transformer,764751,a0701.nhr.fau.de,cpu,CPU_USAGE,%,1.0,166.77016,2.6
167,transformer,764751,a0701.nhr.fau.de,cpu,CPU_USAGE,%,1.0,167.77492,2.6
168,transformer,764751,a0701.nhr.fau.de,cpu,CPU_USAGE,%,1.0,168.77997,2.7
169,transformer,764751,a0701.nhr.fau.de,cpu,CPU_USAGE,%,1.0,169.78462,2.6
170,transformer,764751,a0701.nhr.fau.de,cpu,CPU_USAGE,%,1.0,170.78932,2.6
171,transformer,764751,a0701.nhr.fau.de,cpu,CPU_USAGE,%,1.0,171.79347,2.6
172,transformer,764751,a0701.nhr.fau.de,cpu,CPU_USAGE,%,1.0,172.79784,2.7
173,transformer,764751,a0701.nhr.fau.de,cpu,CPU_USAGE,%,1.0,173.80212,2.9
174,transformer,764751,a0701.nhr.fau.de,cpu,CPU_USAGE,%,1.0,174.80623,2.7
175,transformer,764751,a0701.nhr.fau.de,cpu,CPU_USAGE,%,1.0,175.81125,2.7
176,transformer,764751,a0701.nhr.fau.de,cpu,CPU_USAGE,%,1.0,176.8171,2.7
177,transformer,764751,a0701.nhr.fau.de,cpu,CPU_USAGE,%,1.0,177.82199,2.5
178,transformer,764751,a0701.nhr.fau.de,cpu,CPU_USAGE,%,1.0,178.82616,2.7
179,transformer,764751,a0701.nhr.fau.de,cpu,CPU_USAGE,%,1.0,179.83043,2.5
180,transformer,764751,a0701.nhr.fau.de,cpu,CPU_USAGE,%,1.0,180.8351,2.5
181,transformer,764751,a0701.nhr.fau.de,cpu,CPU_USAGE,%,1.0,181.83937,2.7
182,transformer,764751,a0701.nhr.fau.de,cpu,CPU_USAGE,%,1.0,182.84425,3.3
183,transformer,764751,a0701.nhr.fau.de,cpu,CPU_USAGE,%,1.0,183.85211,3.1
184,transformer,764751,a0701.nhr.fau.de,cpu,CPU_USAGE,%,1.0,184.85739,2.6
185,transformer,764751,a0701.nhr.fau.de,cpu,CPU_USAGE,%,1.0,185.86517,2.7
186,transformer,764751,a0701.nhr.fau.de,cpu,CPU_USAGE,%,1.0,186.87134,2.6
